"pat","wt","dof","chisq","p","f4rank","Dingo_Ancient_Nullarbor","HighlandWildDog","Papua_Indonesia_518bp","feasible","best","dofdiff","chisqdiff","p_nested","target","right","source"
"10",1,4,45.3803781180631,3.31393987660187e-09,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo08","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,5.43687787369276,0.142463144736903,1,0.810266760779165,NA,0.189733239220835,TRUE,NA,NA,NA,NA,"Dingo08","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,41.9038181901338,1.74652091285262e-08,0,1,NA,NA,TRUE,TRUE,0,-296.127918910606,1,"Dingo08","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,338.031737100739,6.72713886868392e-72,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo08","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,28.4664825190212,2.94999680973125e-05,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo09","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,22.9831677631764,4.07105696979739e-05,1,0.804638281561617,0.195361718438383,NA,TRUE,NA,NA,NA,NA,"Dingo09","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,29.2724287014194,6.88183866379601e-06,0,1,NA,NA,TRUE,TRUE,0,-51.523821084543,1,"Dingo09","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,80.7962497859624,1.18113067906149e-16,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo09","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.4778235659927,0.479312196377144,1,0.863757358729349,NA,0.136242641270651,TRUE,NA,NA,NA,NA,"Dingo09","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,23.1488437719705,0.000118244369808632,0,1,NA,NA,TRUE,TRUE,0,-467.704907704791,1,"Dingo09","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,490.853751476761,6.37015833299901e-105,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo09","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,12.362304465639,0.030146853766733,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo10","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,11.3225647449828,0.010103599218575,1,1.0431033943474,-0.0431033943474021,NA,FALSE,NA,NA,NA,NA,"Dingo10","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,13.4600490804209,0.00923354248466535,0,1,NA,NA,TRUE,TRUE,0,-82.4520128748929,1,"Dingo10","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,95.9120619553138,7.2906554331849e-20,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo10","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,3.03796424826392,0.385808793385222,1,1.04548672351002,NA,-0.045486723510018,FALSE,NA,NA,NA,NA,"Dingo10","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,7.37593730457837,0.117306010193953,0,1,NA,NA,TRUE,TRUE,0,-670.454765554472,1,"Dingo10","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,677.830702859051,2.19939797423425e-145,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo10","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,40.4216424556948,1.2277458008039e-07,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo13","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,30.6390161724907,1.01259919991576e-06,1,1.11735602374163,-0.117356023741634,NA,FALSE,NA,NA,NA,NA,"Dingo13","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,35.0803919897022,4.47202259168566e-07,0,1,NA,NA,TRUE,TRUE,0,-64.39996814401,1,"Dingo13","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,99.4803601337122,1.26901358760097e-20,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo13","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,3.51371642126051,0.31898749948195,1,0.813318668606633,NA,0.186681331393367,TRUE,NA,NA,NA,NA,"Dingo13","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,40.9902086558643,2.70040461596454e-08,0,1,NA,NA,TRUE,TRUE,0,-335.155479473329,1,"Dingo13","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,376.145688129193,3.95941281037423e-80,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo13","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,54.1528915667131,1.94953140908053e-10,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo15","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,44.6703690927377,1.08721990319218e-09,1,1.11683433368845,-0.116834333688454,NA,FALSE,NA,NA,NA,NA,"Dingo15","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,48.3481059707154,7.98537517244437e-10,0,1,NA,NA,TRUE,TRUE,0,-34.9065619618768,1,"Dingo15","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,83.2546679325922,3.5576787814358e-17,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo15","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.57849045865762,0.461272931675846,1,0.786179855879156,NA,0.213820144120844,TRUE,NA,NA,NA,NA,"Dingo15","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,56.4480683756287,1.6150942182821e-11,0,1,NA,NA,TRUE,TRUE,0,-263.485432224226,1,"Dingo15","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,319.933500599854,5.42074818505638e-68,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo15","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,52.6469151600283,3.97420707796085e-10,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo16","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,36.3580578830872,6.29036048172491e-08,1,1.07994887283899,-0.079948872838991,NA,FALSE,NA,NA,NA,NA,"Dingo16","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,39.9069551342282,4.52450329962365e-08,0,1,NA,NA,TRUE,TRUE,0,-64.1031783553329,1,"Dingo16","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,104.010133489561,1.37658764514369e-21,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo16","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,4.66703365255309,0.197866458756474,1,0.798159581209768,NA,0.201840418790232,TRUE,NA,NA,NA,NA,"Dingo16","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,57.7949767455587,8.42587407900811e-12,0,1,NA,NA,TRUE,TRUE,0,-313.387769531425,1,"Dingo16","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,371.182746276984,4.67285513841793e-79,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo16","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,23.7076338833658,0.000247073754246077,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo19","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,15.811881591476,0.00123926024867484,1,0.971594907746775,0.0284050922532254,NA,TRUE,NA,NA,NA,NA,"Dingo19","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,17.3729365707804,0.0016356117330497,0,1,NA,NA,TRUE,TRUE,0,-66.6068892562533,1,"Dingo19","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,83.9798258270336,2.49677318495021e-17,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo19","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,0.0351905524500934,0.99826268876812,1,0.852080298674492,NA,0.147919701325509,TRUE,NA,NA,NA,NA,"Dingo19","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,26.5242813211017,2.48033423825916e-05,0,1,NA,NA,TRUE,TRUE,0,-387.412412925599,1,"Dingo19","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,413.9366942467,2.70885747744159e-88,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo19","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,9.75076877441456,0.0826130772211691,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo20","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,4.86533919891785,0.1819274389273,1,0.978483192474159,0.0215168075258405,NA,TRUE,NA,NA,NA,NA,"Dingo20","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,5.55950608334475,0.234548153428331,0,1,NA,NA,TRUE,TRUE,0,-74.5434353492176,1,"Dingo20","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,80.1029414325624,1.65651737935897e-16,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo20","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.53663884622948,0.673840283374246,1,0.906829239553175,NA,0.0931707604468247,TRUE,NA,NA,NA,NA,"Dingo20","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,11.0715288256238,0.0257717821566609,0,1,NA,NA,TRUE,TRUE,0,-339.257102883747,1,"Dingo20","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,350.328631709371,1.48943700442833e-74,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo20","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,8.81740208719543,0.11657279808431,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo21","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,4.98370555966902,0.172994199039528,1,0.975520758089679,0.0244792419103211,NA,TRUE,NA,NA,NA,NA,"Dingo21","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,5.60760778520537,0.230431347584258,0,1,NA,NA,TRUE,TRUE,0,-93.9172767702641,1,"Dingo21","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,99.5248845554694,1.241619204729e-20,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo21","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.06309073237031,0.559415771515238,1,0.928361595989955,NA,0.0716384040100452,TRUE,NA,NA,NA,NA,"Dingo21","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,9.89485559413999,0.0422365645741627,0,1,NA,NA,TRUE,TRUE,0,-515.014997396826,1,"Dingo21","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,524.909852990966,2.74144791307642e-112,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo21","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,38.1290517407542,3.55456865541834e-07,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo22","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,29.9569869154274,1.40910904334306e-06,1,0.949106808721591,0.0508931912784093,NA,TRUE,NA,NA,NA,NA,"Dingo22","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,33.8749644353527,7.90508272460419e-07,0,1,NA,NA,TRUE,TRUE,0,-58.4303351971747,1,"Dingo22","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,92.3052996325275,4.26250560613955e-19,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo22","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,6.5770409411088,0.0866732162665544,1,0.839998885491184,NA,0.160001114508816,TRUE,NA,NA,NA,NA,"Dingo22","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,39.8595819548917,4.62771541840101e-08,0,1,NA,NA,TRUE,TRUE,0,-343.167863087074,1,"Dingo22","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,383.027445041965,1.29154276871983e-81,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo22","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,14.1935660918315,0.0144255012166931,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo23","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,5.74377145438888,0.124763981207149,1,0.820327100339538,0.179672899660462,NA,TRUE,NA,NA,NA,NA,"Dingo23","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,11.7204954228348,0.0195553932545975,0,1,NA,NA,TRUE,TRUE,0,-29.3998936638585,1,"Dingo23","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,41.1203890866932,2.53789493064989e-08,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo23","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,2.34615448268568,0.503736640148019,1,0.880240683298212,NA,0.119759316701788,TRUE,NA,NA,NA,NA,"Dingo23","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,16.3507274885698,0.00258290199997711,0,1,NA,NA,TRUE,TRUE,0,-344.418860469759,1,"Dingo23","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,360.769587958329,8.28858187211345e-77,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo23","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,42.7063064329624,4.23776307499499e-08,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo24","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,34.4903164135025,1.56097694732742e-07,1,1.24047837526527,-0.24047837526527,NA,FALSE,NA,NA,NA,NA,"Dingo24","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,42.5292923085039,1.29567868102492e-08,0,1,NA,NA,TRUE,TRUE,0,-20.8614183808341,1,"Dingo24","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,63.390710689338,5.61523755034354e-13,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo24","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,1.47866049022555,0.687204163046848,1,0.793181071528771,NA,0.206818928471229,TRUE,NA,NA,NA,NA,"Dingo24","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,41.5555270491129,2.06226861611094e-08,0,1,NA,NA,TRUE,TRUE,0,-246.091825445943,1,"Dingo24","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,287.647352495056,5.00046746813471e-61,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo24","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,41.6909971194574,6.80233529431635e-08,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo25","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,27.2544349600459,5.20680582495083e-06,1,1.218748874333,-0.218748874332999,NA,FALSE,NA,NA,NA,NA,"Dingo25","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,32.7715364579591,1.33028643359716e-06,0,1,NA,NA,TRUE,TRUE,0,-47.3734794106692,1,"Dingo25","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"10",1,4,80.1450158686283,1.62286408923525e-16,0,NA,1,NA,TRUE,TRUE,NA,NA,NA,"Dingo25","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"00",0,3,4.59053977700827,0.204355131171316,1,0.787806764771457,NA,0.212193235228543,TRUE,NA,NA,NA,NA,"Dingo25","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"01",1,4,45.6276977136567,2.94374999271216e-09,0,1,NA,NA,TRUE,TRUE,0,-298.138964949736,1,"Dingo25","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"10",1,4,343.766662663393,3.88839874224266e-73,0,NA,NA,1,TRUE,TRUE,NA,NA,NA,"Dingo25","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog","Dingo_Ancient_Nullarbor|Papua_Indonesia_518bp"
"0",0,5,19.5555973050214,0.00151382974149363,0,1,NA,NA,TRUE,NA,NA,NA,NA,"Dingo26","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|HighlandWildDog|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor"
"00",0,3,13.5784873790824,0.00353884354359554,1,0.998573190062995,0.00142680993700455,NA,TRUE,NA,NA,NA,NA,"Dingo26","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
"01",1,4,14.9825413183099,0.00473756492282477,0,1,NA,NA,TRUE,TRUE,0,-53.839316836184,1,"Dingo26","CoyoteCalifornia|Russia_Baikal_7k|Germany_7k|Ireland_Neolithic.Newgrange|Papua_Indonesia_518bp","Dingo_Ancient_Nullarbor|HighlandWildDog"
